USE_LICENSE_URL,COUNTRY,STATE_PROV,SPEC_LOCALITY,VERBATIM_DATE,DEC_LAT,DEC_LONG,SEX,LIFE_STAGE,GENUS,PHYLORDER,FAMILY,MINIMUM_ELEVATION,MAXIMUM_ELEVATION,SPECIES
http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0,United States,Nevada,"W side Ruby Valley, 3 mi N County line",22-Jul-27,40.17,-115.51,female,,Tamias,Rodentia,Sciuridae,,,Tamias umbrinus
http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0,United States,Nevada,"2.5 mi NE Silverbow, Kawich Mts.",21-Apr-31,37.90623,-116.45877,male,,Tamias,Rodentia,Sciuridae,7000,7000,Tamias umbrinus
http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0,United States,Nevada,"2.8 mi E Silverbow, Kawich Mts.",21-Apr-31,37.8806,-116.43989,female,,Tamias,Rodentia,Sciuridae,7300,7300,Tamias umbrinus
http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0,United States,Nevada,"2.8 mi E Silverbow, Kawich Mts.",21-Apr-31,37.8806,-116.43989,female,,Tamias,Rodentia,Sciuridae,7300,7300,Tamias umbrinus
http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0,United States,Nevada,"2.8 mi E Silverbow, Kawich Mts.",22-Apr-31,37.8806,-116.43989,female,,Tamias,Rodentia,Sciuridae,7300,7300,Tamias umbrinus
http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0,United States,Nevada,Irish Mt. [E slope],10-Jun-31,37.64417,-115.40083,male,,Tamias,Rodentia,Sciuridae,7700,7700,Tamias umbrinus
http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0,United States,Nevada,Irish Mt. [N slope],11-Jun-31,37.64417,-115.40083,female,,Tamias,Rodentia,Sciuridae,8000,8000,Tamias umbrinus
http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0,United States,Nevada,Irish Mt. [N slope],11-Jun-31,37.64417,-115.40083,male,,Tamias,Rodentia,Sciuridae,8300,8300,Tamias umbrinus
http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0,United States,Nevada,Irish Mt. [E slope],11-Jun-31,37.64417,-115.40083,female,,Tamias,Rodentia,Sciuridae,7800,7800,Tamias umbrinus
http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0,United States,Nevada,Irish Mt. [E slope],11-Jun-31,37.64417,-115.40083,male,,Tamias,Rodentia,Sciuridae,8200,8200,Tamias umbrinus
http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0,United States,Nevada,Irish Mt. [E slope],11-Jun-31,37.64417,-115.40083,female,,Tamias,Rodentia,Sciuridae,8250,8250,Tamias umbrinus
http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0,United States,Nevada,Irish Mt. [E slope],11-Jun-31,37.64417,-115.40083,female,,Tamias,Rodentia,Sciuridae,8250,8250,Tamias umbrinus
http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0,United States,Nevada,Irish Mt. [E slope],12-Jun-31,37.64417,-115.40083,female,,Tamias,Rodentia,Sciuridae,8250,8250,Tamias umbrinus
http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0,United States,Nevada,Irish Mt. [N slope],11-Jun-31,37.64417,-115.40083,female,,Tamias,Rodentia,Sciuridae,8200,8200,Tamias umbrinus
http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0,United States,Nevada,Irish Mt. [N slope],12-Jun-31,37.64417,-115.40083,male,,Tamias,Rodentia,Sciuridae,8250,8250,Tamias umbrinus
http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0,United States,Nevada,Irish Mt. [N slope],12-Jun-31,37.64417,-115.40083,female,,Tamias,Rodentia,Sciuridae,8250,8250,Tamias umbrinus
http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0,United States,Nevada,Irish Mt. [N slope],12-Jun-31,37.64417,-115.40083,male,,Tamias,Rodentia,Sciuridae,8250,8250,Tamias umbrinus
http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0,United States,Nevada,Irish Mt. [N slope],12-Jun-31,37.64417,-115.40083,female,,Tamias,Rodentia,Sciuridae,8000,8000,Tamias umbrinus
http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0,United States,Nevada,"Eagle Valley, 3.5 mi N Ursine",25-Jun-31,38.03547,-114.21444,male,,Tamias,Rodentia,Sciuridae,,,Tamias umbrinus
http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0,United States,Nevada,"Water Canyon, 10 mi N Lund",13-Jun-32,39.00164,-115.00694,male,,Tamias,Rodentia,Sciuridae,,,Tamias umbrinus
http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0,United States,Nevada,"Hidden Forest, W slope Sheep Mts.",7-Jul-29,36.63,-115.28361,male,,Tamias,Rodentia,Sciuridae,8500,8500,Tamias umbrinus
http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0,United States,Nevada,"Hidden Forest, W slope Sheep Mts.",9-Jul-29,36.63,-115.28361,female,,Tamias,Rodentia,Sciuridae,8500,8500,Tamias umbrinus
http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0,United States,Nevada,"Toquima Range, 1.25 mi E Mt. Jefferson",3-Jul-33,38.78833,-116.90852,male,,Tamias,Rodentia,Sciuridae,7650,7650,Tamias umbrinus
http://mvz.berkeley.edu/mvzdata_terms; https://creativecommons.org/licenses/by/3.0,United States,Nevada,"Toquima Range, 1.5 mi E Mt. Jefferson",30-Jun-33,38.78833,-116.90389,male,,Tamias,Rodentia,Sciuridae,7700,7700,Tamias umbrinus
