gbifID,datasetKey,occurrenceID,kingdom,phylum,class,order,family,genus,species,infraspecificEpithet,taxonRank,scientificName,verbatimScientificName,verbatimScientificNameAuthorship,countryCode,locality,stateProvince,occurrenceStatus,individualCount,publishingOrgKey,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,elevation,elevationAccuracy,depth,depthAccuracy,eventDate,day,month,year,taxonKey,speciesKey,basisOfRecord,institutionCode,collectionCode,catalogNumber,recordNumber,identifiedBy,dateIdentified,license,rightsHolder,recordedBy,typeStatus,establishmentMeans,lastInterpreted,mediaType,issue
1656052507,06a00852-f764-4fb8-80d4-ca51f0918459,https://arctos.database.museum/guid/UMNH:Mamm:32167,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Tamias,Tamias umbrinus,inyoensis,SUBSPECIES,"Tamias umbrinus inyoensis (Merriam, 1897)",Tamias umbrinus inyoensis,,US,"Ruby Mountains, 3.0 km N, 3.1 km W confluence of right and main forks of Lamoille Creek",Nevada,PRESENT,,2d6267a0-0561-11d8-b851-b8a03c50a862,40.68909,-115.47606,20,,1921,0,,,7/24/07,24,7,2007,4263608,2437441,PRESERVED_SPECIMEN,UMNH,Mammalogy,UMNH:Mamm:32167,RJR 2047,unknown,2016-10-24T00:00:00,CC0_1_0,,Collector(s): Rebecca J. Rowe,,,2026-02-26T00:00:48.953Z,,CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
1656052435,06a00852-f764-4fb8-80d4-ca51f0918459,https://arctos.database.museum/guid/UMNH:Mamm:32134,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Tamias,Tamias umbrinus,inyoensis,SUBSPECIES,"Tamias umbrinus inyoensis (Merriam, 1897)",Tamias umbrinus inyoensis,,US,"Ruby Mountains, Favre Lake",Nevada,PRESENT,,2d6267a0-0561-11d8-b851-b8a03c50a862,40.5726,-115.40058,20,,2923,0,,,7/20/07,20,7,2007,4263608,2437441,PRESERVED_SPECIMEN,UMNH,Mammalogy,UMNH:Mamm:32134,EAR 6549,unknown,2016-10-24T00:00:00,CC0_1_0,,Collector(s): Eric A. Rickart,,,2026-02-26T00:00:50.718Z,,CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
1656052364,06a00852-f764-4fb8-80d4-ca51f0918459,https://arctos.database.museum/guid/UMNH:Mamm:31996,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Tamias,Tamias umbrinus,inyoensis,SUBSPECIES,"Tamias umbrinus inyoensis (Merriam, 1897)",Tamias umbrinus inyoensis,,US,"Ruby Mountains, Willow Creek, 1.23 km N, 1.0 km E Walker Spring",Nevada,PRESENT,,2d6267a0-0561-11d8-b851-b8a03c50a862,40.09919,-115.65997,20,,2001,0,,,5/26/07,26,5,2007,4263608,2437441,PRESERVED_SPECIMEN,UMNH,Mammalogy,UMNH:Mamm:31996,RJR 1966,unknown,2016-10-24T00:00:00,CC0_1_0,,Collector(s): Rebecca J. Rowe,,,2026-02-26T00:00:54.944Z,,CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
1656052327,06a00852-f764-4fb8-80d4-ca51f0918459,https://arctos.database.museum/guid/UMNH:Mamm:31998,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Tamias,Tamias umbrinus,inyoensis,SUBSPECIES,"Tamias umbrinus inyoensis (Merriam, 1897)",Tamias umbrinus inyoensis,,US,"Ruby Mountains, Willow Creek, 1.33 km N, 1.05 km E Walker Spring",Nevada,PRESENT,,2d6267a0-0561-11d8-b851-b8a03c50a862,40.10017,-115.65977,20,,2030,0,,,5/28/07,28,5,2007,4263608,2437441,PRESERVED_SPECIMEN,UMNH,Mammalogy,UMNH:Mamm:31998,RJR 1992,unknown,2016-10-24T00:00:00,CC0_1_0,,Collector(s): Rebecca J. Rowe,,,2026-02-26T00:00:54.985Z,,CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
1656052321,06a00852-f764-4fb8-80d4-ca51f0918459,https://arctos.database.museum/guid/UMNH:Mamm:31997,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Tamias,Tamias umbrinus,inyoensis,SUBSPECIES,"Tamias umbrinus inyoensis (Merriam, 1897)",Tamias umbrinus inyoensis,,US,"Ruby Mountains, Willow Creek, 1.33 km N, 1.05 km E Walker Spring",Nevada,PRESENT,,2d6267a0-0561-11d8-b851-b8a03c50a862,40.10017,-115.65977,20,,2030,0,,,5/28/07,28,5,2007,4263608,2437441,PRESERVED_SPECIMEN,UMNH,Mammalogy,UMNH:Mamm:31997,RJR 1991,unknown,2016-10-24T00:00:00,CC0_1_0,,Collector(s): Rebecca J. Rowe,,,2026-02-26T00:00:54.968Z,,CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
1656052133,06a00852-f764-4fb8-80d4-ca51f0918459,https://arctos.database.museum/guid/UMNH:Mamm:31796,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Tamias,Tamias umbrinus,inyoensis,SUBSPECIES,"Tamias umbrinus inyoensis (Merriam, 1897)",Tamias umbrinus inyoensis,,US,"Ruby Mountains, Thomas Creek, 0.2 km above mouth",Nevada,PRESENT,,2d6267a0-0561-11d8-b851-b8a03c50a862,40.64897,-115.40548,20,,2316,0,,,8/15/06,15,8,2006,4263608,2437441,PRESERVED_SPECIMEN,UMNH,Mammalogy,UMNH:Mamm:31796,EAR 6072,unknown,2016-10-24T00:00:00,CC0_1_0,,Collector(s): Eric A. Rickart,,,2026-02-26T00:00:51.522Z,,CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
1656052120,06a00852-f764-4fb8-80d4-ca51f0918459,https://arctos.database.museum/guid/UMNH:Mamm:31797,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Tamias,Tamias umbrinus,inyoensis,SUBSPECIES,"Tamias umbrinus inyoensis (Merriam, 1897)",Tamias umbrinus inyoensis,,US,"Ruby Mountains, Thomas Creek, 0.2 km above mouth",Nevada,PRESENT,,2d6267a0-0561-11d8-b851-b8a03c50a862,40.64897,-115.40548,20,,2316,0,,,8/15/06,15,8,2006,4263608,2437441,PRESERVED_SPECIMEN,UMNH,Mammalogy,UMNH:Mamm:31797,EAR 6073,unknown,2016-10-24T00:00:00,CC0_1_0,,Collector(s): Eric A. Rickart,,,2026-02-26T00:00:51.489Z,,CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
1656052112,06a00852-f764-4fb8-80d4-ca51f0918459,https://arctos.database.museum/guid/UMNH:Mamm:31765,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Tamias,Tamias umbrinus,inyoensis,SUBSPECIES,"Tamias umbrinus inyoensis (Merriam, 1897)",Tamias umbrinus inyoensis,,US,"Ruby Mountains, mouth of Thomas Canyon",Nevada,PRESENT,,2d6267a0-0561-11d8-b851-b8a03c50a862,40.64835,-115.40375,20,,2316,0,,,8/15/06,15,8,2006,4263608,2437441,PRESERVED_SPECIMEN,UMNH,Mammalogy,UMNH:Mamm:31765,EAR 6059,unknown,2016-10-24T00:00:00,CC0_1_0,,Collector(s): Eric A. Rickart,,,2026-02-26T00:00:54.422Z,,CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
1656052111,06a00852-f764-4fb8-80d4-ca51f0918459,https://arctos.database.museum/guid/UMNH:Mamm:31752,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Tamias,Tamias umbrinus,inyoensis,SUBSPECIES,"Tamias umbrinus inyoensis (Merriam, 1897)",Tamias umbrinus inyoensis,,US,"Ruby Mountains, mouth of Thomas Canyon",Nevada,PRESENT,,2d6267a0-0561-11d8-b851-b8a03c50a862,40.64835,-115.40375,20,,2316,0,,,8/13/06,13,8,2006,4263608,2437441,PRESERVED_SPECIMEN,UMNH,Mammalogy,UMNH:Mamm:31752,EAR 6029,unknown,2016-10-24T00:00:00,CC0_1_0,,Collector(s): Eric A. Rickart,,,2026-02-26T00:00:53.501Z,,CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
1656052106,06a00852-f764-4fb8-80d4-ca51f0918459,https://arctos.database.museum/guid/UMNH:Mamm:31751,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Tamias,Tamias umbrinus,inyoensis,SUBSPECIES,"Tamias umbrinus inyoensis (Merriam, 1897)",Tamias umbrinus inyoensis,,US,"Ruby Mountains, mouth of Thomas Canyon",Nevada,PRESENT,,2d6267a0-0561-11d8-b851-b8a03c50a862,40.64835,-115.40375,20,,2316,0,,,8/13/06,13,8,2006,4263608,2437441,PRESERVED_SPECIMEN,UMNH,Mammalogy,UMNH:Mamm:31751,EAR 6028,unknown,2016-10-24T00:00:00,CC0_1_0,,Collector(s): Eric A. Rickart,,,2026-02-26T00:00:53.454Z,,CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
1656052104,06a00852-f764-4fb8-80d4-ca51f0918459,https://arctos.database.museum/guid/UMNH:Mamm:31755,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Tamias,Tamias umbrinus,inyoensis,SUBSPECIES,"Tamias umbrinus inyoensis (Merriam, 1897)",Tamias umbrinus inyoensis,,US,"Ruby Mountains, mouth of Thomas Canyon",Nevada,PRESENT,,2d6267a0-0561-11d8-b851-b8a03c50a862,40.64835,-115.40375,20,,2316,0,,,8/13/06,13,8,2006,4263608,2437441,PRESERVED_SPECIMEN,UMNH,Mammalogy,UMNH:Mamm:31755,EAR 6041,unknown,2016-10-24T00:00:00,CC0_1_0,,Collector(s): Eric A. Rickart,,,2026-02-26T00:00:53.819Z,,CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
1656052099,06a00852-f764-4fb8-80d4-ca51f0918459,https://arctos.database.museum/guid/UMNH:Mamm:31760,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Tamias,Tamias umbrinus,inyoensis,SUBSPECIES,"Tamias umbrinus inyoensis (Merriam, 1897)",Tamias umbrinus inyoensis,,US,"Ruby Mountains, mouth of Thomas Canyon",Nevada,PRESENT,,2d6267a0-0561-11d8-b851-b8a03c50a862,40.64835,-115.40375,20,,2316,0,,,8/14/06,14,8,2006,4263608,2437441,PRESERVED_SPECIMEN,UMNH,Mammalogy,UMNH:Mamm:31760,EAR 6046,unknown,2016-10-24T00:00:00,CC0_1_0,,Collector(s): Eric A. Rickart,,,2026-02-26T00:00:54.239Z,,CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
1656052098,06a00852-f764-4fb8-80d4-ca51f0918459,https://arctos.database.museum/guid/UMNH:Mamm:31799,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Tamias,Tamias umbrinus,inyoensis,SUBSPECIES,"Tamias umbrinus inyoensis (Merriam, 1897)",Tamias umbrinus inyoensis,,US,"Ruby Mountains, Thomas Creek, 0.2 km above mouth",Nevada,PRESENT,,2d6267a0-0561-11d8-b851-b8a03c50a862,40.64897,-115.40548,20,,2316,0,,,8/19/06,19,8,2006,4263608,2437441,PRESERVED_SPECIMEN,UMNH,Mammalogy,UMNH:Mamm:31799,EAR 6146,unknown,2016-10-24T00:00:00,CC0_1_0,,Collector(s): Eric A. Rickart,,,2026-02-26T00:00:51.687Z,,CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
1656052097,06a00852-f764-4fb8-80d4-ca51f0918459,https://arctos.database.museum/guid/UMNH:Mamm:31750,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Tamias,Tamias umbrinus,inyoensis,SUBSPECIES,"Tamias umbrinus inyoensis (Merriam, 1897)",Tamias umbrinus inyoensis,,US,"Ruby Mountains, mouth of Thomas Canyon",Nevada,PRESENT,,2d6267a0-0561-11d8-b851-b8a03c50a862,40.64835,-115.40375,20,,2316,0,,,8/13/06,13,8,2006,4263608,2437441,PRESERVED_SPECIMEN,UMNH,Mammalogy,UMNH:Mamm:31750,EAR 6027,unknown,2016-10-24T00:00:00,CC0_1_0,,Collector(s): Eric A. Rickart,,,2026-02-26T00:00:53.652Z,,CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
1656052094,06a00852-f764-4fb8-80d4-ca51f0918459,https://arctos.database.museum/guid/UMNH:Mamm:31764,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Tamias,Tamias umbrinus,inyoensis,SUBSPECIES,"Tamias umbrinus inyoensis (Merriam, 1897)",Tamias umbrinus inyoensis,,US,"Ruby Mountains, mouth of Thomas Canyon",Nevada,PRESENT,,2d6267a0-0561-11d8-b851-b8a03c50a862,40.64835,-115.40375,20,,2316,0,,,8/14/06,14,8,2006,4263608,2437441,PRESERVED_SPECIMEN,UMNH,Mammalogy,UMNH:Mamm:31764,EAR 6057,unknown,2016-10-24T00:00:00,CC0_1_0,,Collector(s): Eric A. Rickart,,,2026-02-26T00:00:54.294Z,,CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
1656052093,06a00852-f764-4fb8-80d4-ca51f0918459,https://arctos.database.museum/guid/UMNH:Mamm:31767,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Tamias,Tamias umbrinus,inyoensis,SUBSPECIES,"Tamias umbrinus inyoensis (Merriam, 1897)",Tamias umbrinus inyoensis,,US,"Ruby Mountains, mouth of Thomas Canyon",Nevada,PRESENT,,2d6267a0-0561-11d8-b851-b8a03c50a862,40.64835,-115.40375,20,,2316,0,,,8/18/06,18,8,2006,4263608,2437441,PRESERVED_SPECIMEN,UMNH,Mammalogy,UMNH:Mamm:31767,EAR 6116,unknown,2016-10-24T00:00:00,CC0_1_0,,Collector(s): Eric A. Rickart,,,2026-02-26T00:00:54.521Z,,CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
