gbifID,datasetKey,occurrenceID,kingdom,phylum,class,order,family,genus,species,infraspecificEpithet,taxonRank,scientificName,verbatimScientificName,verbatimScientificNameAuthorship,countryCode,locality,stateProvince,occurrenceStatus,individualCount,publishingOrgKey,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,elevation,elevationAccuracy,depth,depthAccuracy,eventDate,day,month,year,taxonKey,speciesKey,basisOfRecord,institutionCode,collectionCode,catalogNumber,recordNumber,identifiedBy,dateIdentified,license,rightsHolder,recordedBy,typeStatus,establishmentMeans,lastInterpreted,mediaType,issue
5099681987,b15d4952-7d20-46f1-8a3e-556a512b04c5,https://arctos.database.museum/guid/MSB:Mamm:298656,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Urocitellus,Urocitellus mollis,,SPECIES,"Urocitellus mollis (Kennicott, 1863)",Urocitellus mollis,,US,18.5 km SE of Austin,Nevada,PRESENT,,939ed180-aa7b-11db-8edf-b8a03c50a862,39.396497,-116.896937,,,1741,0,,,5/6/17,6,5,2017,7666001,7666001,PRESERVED_SPECIMEN,MSB,Mammalogy,MSB:Mamm:298656,,Bryan S. McLean,2017-05-06T00:00:00,CC0_1_0,,Collector(s): Bryan S. McLean; Preparator(s): Bryan S. McLean,,,2026-02-26T00:27:38.352Z,,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
5099679014,b15d4952-7d20-46f1-8a3e-556a512b04c5,https://arctos.database.museum/guid/MSB:Mamm:298659,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Urocitellus,Urocitellus mollis,,SPECIES,"Urocitellus mollis (Kennicott, 1863)",Urocitellus mollis,,US,26.25 km W of Nixon,Nevada,PRESENT,,939ed180-aa7b-11db-8edf-b8a03c50a862,39.855582,-119.656968,,,1287,0,,,5/7/17,7,5,2017,7666001,7666001,PRESERVED_SPECIMEN,MSB,Mammalogy,MSB:Mamm:298659,,Bryan S. McLean,2017-05-07T00:00:00,CC0_1_0,,Collector(s): Bryan S. McLean; Preparator(s): Bryan S. McLean,,,2026-02-26T00:27:38.201Z,,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
5099676649,b15d4952-7d20-46f1-8a3e-556a512b04c5,https://arctos.database.museum/guid/MSB:Mamm:291964,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Urocitellus,Urocitellus mollis,,SPECIES,"Urocitellus mollis (Kennicott, 1863)",Urocitellus mollis,,US,"4 km W of junction of Highway 376 and Peavine Canyon Road, off Peavine Canyon Road",Nevada,PRESENT,,939ed180-aa7b-11db-8edf-b8a03c50a862,38.544246,-117.23546,5,,1757,0,,,3/20/16,20,3,2016,7666001,7666001,PRESERVED_SPECIMEN,MSB,Mammalogy,MSB:Mamm:291964,,Jonathan L. Dunnum,2016-10-25T00:00:00,CC0_1_0,,Collector(s): Bryan S. McLean; Preparator(s): Bryan S. McLean,,,2026-02-26T00:28:03.301Z,,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
5099675857,b15d4952-7d20-46f1-8a3e-556a512b04c5,https://arctos.database.museum/guid/MSB:Mamm:302953,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Urocitellus,Urocitellus mollis,,SPECIES,"Urocitellus mollis (Kennicott, 1863)",Urocitellus mollis,,US,"Ruby Mountains, Overland Pass",Nevada,PRESENT,,939ed180-aa7b-11db-8edf-b8a03c50a862,40.027054,-115.550064,3,,2001,0,,,5/30/17,30,5,2017,7666001,7666001,PRESERVED_SPECIMEN,MSB,Mammalogy,MSB:Mamm:302953,,Jonathan L. Dunnum,2020-09-15T00:00:00,CC0_1_0,,"Collector(s): Kayce C. Bell, Keegan P. Hottinger; Preparator(s): Kayce C. Bell, Keegan P. Hottinger",,,2026-02-26T00:27:39.565Z,,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
5099674985,b15d4952-7d20-46f1-8a3e-556a512b04c5,https://arctos.database.museum/guid/MSB:Mamm:298658,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Urocitellus,Urocitellus mollis,,SPECIES,"Urocitellus mollis (Kennicott, 1863)",Urocitellus mollis,,US,"Sheep Creek Canyon, 55 km SSW of Carlin",Nevada,PRESENT,,939ed180-aa7b-11db-8edf-b8a03c50a862,40.229743,-116.178502,,,1718,0,,,5/6/17,6,5,2017,7666001,7666001,PRESERVED_SPECIMEN,MSB,Mammalogy,MSB:Mamm:298658,,Bryan S. McLean,2017-05-06T00:00:00,CC0_1_0,,Collector(s): Bryan S. McLean; Preparator(s): Bryan S. McLean,,,2026-02-26T00:27:38.303Z,,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
5099670998,b15d4952-7d20-46f1-8a3e-556a512b04c5,https://arctos.database.museum/guid/MSB:Mamm:298657,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Urocitellus,Urocitellus mollis,,SPECIES,"Urocitellus mollis (Kennicott, 1863)",Urocitellus mollis,,US,"Sheep Creek Canyon, 55 km SSW of Carlin",Nevada,PRESENT,,939ed180-aa7b-11db-8edf-b8a03c50a862,40.244587,-116.238785,,,1758,0,,,5/6/17,6,5,2017,7666001,7666001,PRESERVED_SPECIMEN,MSB,Mammalogy,MSB:Mamm:298657,,Bryan S. McLean,2017-05-06T00:00:00,CC0_1_0,,Collector(s): Bryan S. McLean; Preparator(s): Bryan S. McLean,,,2026-02-26T00:27:38.306Z,,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
5099669640,b15d4952-7d20-46f1-8a3e-556a512b04c5,https://arctos.database.museum/guid/MSB:Mamm:291916,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Urocitellus,Urocitellus mollis,,SPECIES,"Urocitellus mollis (Kennicott, 1863)",Urocitellus mollis,,US,Montello,Nevada,PRESENT,,939ed180-aa7b-11db-8edf-b8a03c50a862,41.265777,-114.217105,5,,1527,0,,,3/24/16,24,3,2016,7666001,7666001,PRESERVED_SPECIMEN,MSB,Mammalogy,MSB:Mamm:291916,,Jonathan L. Dunnum,2016-10-25T00:00:00,CC0_1_0,,Collector(s): Bryan S. McLean; Preparator(s): Bryan S. McLean,,,2026-02-26T00:27:44.409Z,,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
1805735826,41fc5c40-5e81-496f-9733-6b5681b3b7a5,62e87b3e-6dbc-4f43-805f-0a94100b12a2,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Urocitellus,Urocitellus beldingi,,SPECIES,"Spermophilus beldingi Merriam, 1888",Spermophilus beldingi creber,,US,"Pine Forest Range, Vicinity of Onion Valley Resevoir, 3.15 km N, 1.31 km W Duffe",Nevada,PRESENT,1,7b8aff00-a9f8-11d8-944b-b8a03c50a862,41.69051,-118.74519,,,,,,,6/29/12,29,6,2012,2437317,8428945,PRESERVED_SPECIMEN,FMNH,Mammals,219711,FMNH-Mammals-8474,,,CC0_1_0,The Field Museum of Natural History,L. R. Heaney,,,2026-02-26T00:47:39.497Z,,GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY;TAXON_MATCH_HIGHERRANK
1805735780,41fc5c40-5e81-496f-9733-6b5681b3b7a5,c224d99e-3852-4de3-9072-8a0d4ecda075,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Urocitellus,Urocitellus beldingi,,SPECIES,"Spermophilus beldingi Merriam, 1888",Spermophilus beldingi creber,,US,"Pine Forest Range, Vicinity of Onion Valley Resevoir, 3.15 km N, 1.31 km W Duffe",Nevada,PRESENT,1,7b8aff00-a9f8-11d8-944b-b8a03c50a862,41.69051,-118.74519,,,,,,,6/30/12,30,6,2012,2437317,8428945,PRESERVED_SPECIMEN,FMNH,Mammals,219749,FMNH-Mammals-8475,,,CC0_1_0,The Field Museum of Natural History,L. R. Heaney,,,2026-02-26T00:47:43.324Z,,GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY;TAXON_MATCH_HIGHERRANK
1805735763,41fc5c40-5e81-496f-9733-6b5681b3b7a5,744dca34-5ea7-46dc-aceb-f9ba8207f6e0,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Urocitellus,Urocitellus beldingi,,SPECIES,"Spermophilus beldingi Merriam, 1888",Spermophilus beldingi creber,,US,"Pine Forest Range, Vicinity of Onion Valley Resevoir, 3.15 km N, 1.31 km W Duffe",Nevada,PRESENT,1,7b8aff00-a9f8-11d8-944b-b8a03c50a862,41.69051,-118.74519,,,,,,,6/29/12,29,6,2012,2437317,8428945,PRESERVED_SPECIMEN,FMNH,Mammals,219710,FMNH-Mammals-8471,,,CC0_1_0,The Field Museum of Natural History,L. R. Heaney,,,2026-02-26T00:47:35.722Z,,GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY;TAXON_MATCH_HIGHERRANK
